docid	tm_author	tm_title	tm_year	review_year	rownum	review_title	prize_author	bestseller_year	is_bestseller	obscure	firstpub	birthyear	us_national	lowest_date	standard_auth	review_wordcount	review_sentiment
uc1.b3325395	palmer, frederick	invisible wounds					False		False	True	1925	1873.0	True	1925	palmer, frederick	0.0	
mdp.39015063974391	white, edward lucas	helen; the story of the romance of helen of troy, born helen of 					False		False	True	1925	1866.0	True	1925	white, edward lucas	0.0	
mdp.39015063936713	norris, kathleen thompson	little ships					False		False	True	1925	1880.0	True	1925	norris, kathleen tho	0.0	
mdp.39015000625015	knox, ronald arbuthnott	other eyes than ours					False		False	True	1925	1888.0	False	1925	knox, ronald arbuthn	0.0	
uc1.b4076363	murasaki shikibu	blue trousers -- pt					False		False	True	1925		False	1925	murasaki shikibu	0.0	
mdp.39076002365158	heyliger, william	quinby and son					False		False	True	1925	1884.0	False	1925	heyliger, william	0.0	
uc1.$b244958	stern, g. b. (gladys bronwyn)	the matriarch chronicles					False		False	True	1925	1890.0	False	1925	stern, g. b. (gladys	0.0	
mdp.39015013962207	woolf, virginia	mrs. dalloway					False		False	True	1925	1882.0	False	1925	woolf, virginia	0.0	
mdp.39015038157668		flying osip; stories of new russia					False		False	True	1925		False	1925	anonymous	0.0	
uc1.$b556308	farmer, h. f	the log of a shellback : a narrative of life and adventure before the mast in the 'nineties					False		False	True	1925		False	1925	farmer, h. f	0.0	
uc1.$b53420	batchelor, john	the pit-dwellers of hokkaido and ainu place-names considered					False		False	True	1925	1854.0	False	1925	batchelor, john	0.0	
uc1.$b683578		contact collection of contemporary writers					False		False	True	1925		False	1925	anonymous	0.0	
uc1.$b312640	terhune, albert payson	the runaway bag					False		False	True	1925	1872.0	True	1925	terhune, albert pays	0.0	
uc1.$b308010	prescott, h. f. m. (hilda frances margaret)	the unhurrying chase					False		False	True	1925	1896.0	False	1925	prescott, h. f. m. (	0.0	
wu.89099026890		american short stories					False		False	True	1925		False	1925	anonymous	0.0	
mdp.39015059405566	kaye-smith, sheila	the george and the crown					False		False	True	1925	1887.0	False	1925	kaye-smith, sheila	0.0	
osu.32435059292953	whitehill, dorothy	the twins at home					False		False	True	1925		False	1925	whitehill, dorothy	0.0	
mdp.39015063953114	von arnim, elizabeth	love					False		False	True	1925	1866.0	False	1925	von arnim, elizabeth	0.0	
mdp.39015063945466	parker, gilbert, sir	the power and the glory; a romance of the great la salle					False		False	True	1925	1862.0	False	1925	parker, gilbert, sir	0.0	
uc1.$b248141		young pegasus; prose and verse					False		False	True	1926		False	1926	anonymous	0.0	
inu.30000121037042	moore, john trotwood	tom's last forage					False		False	True	1926	1858.0	True	1926	moore, john trotwood	0.0	
mdp.39015031224580	benson, stella	goodbye, stranger					False		False	True	1926	1892.0	False	1926	benson, stella	0.0	
mdp.39015056730826	van dine, s. s	the dragon murder case, a philo vance story					False		False	True	1926	1888.0	True	1926	van dine, s. s	0.0	
wu.89099442774		a book of english prose, 1700-1914					False		False	True	1926		False	1926	anonymous	0.0	
mdp.39015002169707	hemingway, ernest	the sun also rises					False		False	True	1926	1899.0	True	1926	hemingway, ernest	0.0	
mdp.39015063940269	lowndes, marie belloc	what really happened					False		False	True	1926	1868.0	False	1926	lowndes, marie bello	0.0	
mdp.39015028713512	kemp, harry	more miles, an autobiographical novel					False		False	True	1926	1883.0	False	1926	kemp, harry	0.0	
mdp.39015023160966	lincoln, joseph crosby	the big mogul					False		False	True	1926	1870.0	True	1926	lincoln, joseph cros	0.0	
wu.89035524636	thomason, john w. (john william)	fix bayonets!					False		False	True	1926	1893.0	False	1926	thomason, john w. (j	0.0	
mdp.39015030743374	hecht, ben	"broken necks; containing more ""1001 afternoons"""					False		False	True	1926	1894.0	True	1926	hecht, ben	0.0	
uc1.b3327318	meeker, ezra	kate mulhall ; a romance of the oregon trail					False		False	True	1926	1830.0	False	1926	meeker, ezra	0.0	
mdp.39015019805426	wallace, edgar	the door with seven locks					False		False	True	1926	1875.0	False	1926	wallace, edgar	0.0	
wu.89099764870	oppenheim, e. phillips (edward phillips)	the interloper					False		False	True	1926	1866.0	False	1926	oppenheim, e. philli	0.0	
mdp.39015014638426	dell, floyd	love in greenwich village					False		False	True	1926	1887.0	True	1926	dell, floyd	0.0	
uc1.b4374162	rogers, cameron	the magnificent idler					False		False	True	1926	1900.0	False	1926	rogers, cameron	0.0	
osu.32435050807403	allen, albert cooper	king of the wilderness					False		False	True	1926		False	1926	allen, albert cooper	0.0	
inu.30000027417157		fire!! : a quarterly devoted to the younger negro artists					False		False	True	1926		False	1926	anonymous	0.0	
mdp.39015027531816	beck, l. adams (lily adams)	the exquisite perdita					False		False	True	1926	1862.0	False	1926	beck, l. adams (lily	0.0	
uc1.$b243955	nathan, robert	the fiddler in barly					False		False	True	1926	1894.0	True	1926	nathan, robert	0.0	
uc1.$b106052	lane, rose wilder	hill-billy					False		False	True	1926	1886.0	False	1926	lane, rose wilder	0.0	
mdp.39015063975430	van dine, s. s	the kennel murder case, a philo vance story					False		False	True	1926	1888.0	True	1926	van dine, s. s	0.0	
inu.32000007265780	lawrence, d. h. (david herbert)	sun					False		False	True	1926	1885.0	False	1926	lawrence, d. h. (dav	0.0	
mdp.39015031308771	stern, g. b. (gladys bronwyn)	a deputy was king					False		False	True	1926	1890.0	False	1926	stern, g. b. (gladys	0.0	
pst.000001100419	nadejda, pseud	once i had a home : the diary and narrative of nadejda, lady of honour to their imperial majesties the late empress alexandra feodorovna and the empress maria feodorovna of russia					False		False	True	1926		False	1926	nadejda, pseud	0.0	
uc1.$b242460	dobie, charles caldwell	less than kin; a novel					False		False	True	1926	1881.0	True	1926	dobie, charles caldw	0.0	
uc1.b3295319	white, stewart edward	secret harbour					False		False	True	1926	1873.0	True	1926	white, stewart edwar	0.0	
uc1.$b323595	collins, dale	the sentimentalists					False		False	True	1926	1897.0	False	1926	collins, dale	0.0	
pst.000029720934	firbank, ronald	valmouth : prancing nigger; concerning the eccentricities of cardinal pirelli					False		False	True	1926	1886.0	False	1926	firbank, ronald	0.0	
mdp.49015001203299	feuchtwanger, lion	jew süss; a historical romance					False		False	True	1926	1884.0	False	1926	feuchtwanger, lion	0.0	
mdp.39015002712274	priestley, j. b. (john boynton)	open house : a book of essays					False		False	True	1927	1894.0	False	1927	priestley, j. b. (jo	0.0	
mdp.39015012268150	kennedy, margaret	the game and the candle					False		False	True	1927	1896.0	False	1927	kennedy, margaret	0.0	
uc1.$b312772	weeks, raymond	the hound-tuner of callaway					False		False	True	1927	1863.0	False	1927	weeks, raymond	0.0	
mdp.39015035798639	beck, l. adams (lily adams)	the thunderer; a romance of napoleon and josephine					False		False	True	1927	1862.0	False	1927	beck, l. adams (lily	0.0	
uc1.$b245178	wells, catherine	the book of catherine wells					False		False	True	1927	1872.0	False	1927	wells, catherine	0.0	
uc1.$b300875	hill, grace livingston	the white flower					False		False	True	1927	1865.0	True	1927	hill, grace livingst	0.0	
mdp.39015063976008	van dine, s. s	the casino murder case; a philo vance story					False		False	True	1927	1888.0	True	1927	van dine, s. s	0.0	
mdp.39015063927928	glass, montague	lucky numbers					False		False	True	1927	1877.0	True	1927	glass, montague	0.0	
uc1.32106001996534	lehmann, rosamond	dusty answer					False		False	True	1927	1901.0	False	1927	lehmann, rosamond	0.0	
mdp.39015030045481	wassermann, jakob	worlds' ends ; five stories					False		False	True	1927	1873.0	False	1927	wassermann, jakob	0.0	
mdp.39076002271679	parmenter, christine (whiting), mrs	the real reward					False		False	True	1927	1877.0	True	1927	parmenter, christine	0.0	
uc1.$b115430	sabin, edwin l. (edwin legrand)	in the ranks of old hickory, when with the western riflemen in d					False		False	True	1927	1870.0	True	1927	sabin, edwin l. (edw	0.0	
mdp.39015071596954	detzer, karl	the marked man : a romance of the great lakes					False		False	True	1927	1891.0	False	1927	detzer, karl	0.0	
mdp.39015000624885	knox, ronald arbuthnott	the footsteps at the lock					False		False	True	1927	1888.0	False	1927	knox, ronald arbuthn	0.0	
wu.89099248627	white, edward lucas	lukundoo : and other stories					False		False	True	1927	1866.0	True	1927	white, edward lucas	0.0	
uc1.$b254627	adams, katharine	midwinter					False		False	True	1927	1862.0	False	1927	adams, katharine	0.0	
inu.32000001859646	mackenzie, compton, sir	vestal fire					False		False	True	1927	1883.0	False	1927	mackenzie, compton, 	0.0	
mdp.39076001269997	montgomery, l. m. (lucy maud)	emily's quest					False		False	True	1927	1874.0	False	1927	montgomery, l. m. (l	0.0	
inu.32000002538702	thompson, edward john	an indian day					False		False	True	1927	1886.0	False	1927	thompson, edward joh	0.0	
uc1.$b803536	benefield, barry	bugles in the night					False		False	True	1927	1877.0	True	1927	benefield, barry	0.0	
mdp.39015010799024	van dine, s. s	"the ""canary"" murder case; a philo vance story"					False		False	True	1927	1888.0	True	1927	van dine, s. s	0.0	
mdp.39015031309191	stern, g. b. (gladys bronwyn)	the dark gentleman					False		False	True	1927	1890.0	False	1927	stern, g. b. (gladys	0.0	
mdp.39015015355673	zweig, stefan	conflicts; three tales					False		False	True	1927	1881.0	False	1927	zweig, stefan	0.0	
uc1.$b312425	ruck, berta	the mind of a minx; a novel					False		False	True	1927	1878.0	False	1927	ruck, berta	0.0	
uc1.$b307781	holt, nelle a	the story-a-day book					False		False	True	1927		False	1927	holt, nelle a	0.0	
uc1.$b301118	le may, alan	painted ponies					False		False	True	1927	1899.0	False	1927	le may, alan	0.0	
uc1.$b103231	hurst, fannie	song of life					False		False	True	1927	1889.0	True	1927	hurst, fannie	0.0	
osu.32435052534187	barnes, annie maria	a knight of carolina					False		False	True	1927	1857.0	True	1927	barnes, annie maria	0.0	
inu.30000011905878	feuchtwanger, lion	the ugly duchess. an historical romance					False		False	True	1927	1884.0	False	1927	feuchtwanger, lion	0.0	
mdp.39015002371238	oliver, john rathbone	fear, the autobiography of james edwards					False		False	True	1927	1872.0	False	1927	oliver, john rathbon	0.0	
mdp.39015008825799	orczy, emmuska orczy, baroness	skin o' my tooth, his memoirs, by his confidential clerk					False		False	True	1928	1865.0	False	1928	orczy, emmuska orczy	0.0	
uc1.$b236140	darling, esther birdsall	the break-up					False		False	True	1928	1868.0	True	1928	darling, esther bird	0.0	
uc1.$b63797	bramah, ernest	kai lung unrolls his mat					False		False	True	1928	1869.0	False	1928	bramah, ernest	0.0	
uc1.$b299642	baring, maurice	comfortless memory					False		False	True	1928	1874.0	False	1928	baring, maurice	0.0	
uc1.$b299736	byrne, donn	the golden goat					False		False	True	1928	1889.0	True	1928	byrne, donn	0.0	
mdp.39015058530646	hall, james norman	mid-pacific					False		False	True	1928	1887.0	True	1928	hall, james norman	0.0	
pst.000002132624	somerville, e. œ. (edith œnone)	the real charlotte					False		False	True	1928	1858.0	False	1928	somerville, e. œ. (e	0.0	
mdp.39015030719499	williams, ben ames	the dreadful night					False		False	True	1928	1889.0	True	1928	williams, ben ames	0.0	
uc1.$b300369	glenn, isa	southern charm					False		False	True	1928	1888.0	False	1928	glenn, isa	0.0	
uc1.b3144893	cooper, courtney ryley	the golden bubble					False		False	True	1928	1886.0	False	1928	cooper, courtney ryl	0.0	
mdp.39015010208307	norris, kathleen thompson	the foolish virgin					False		False	True	1928	1880.0	True	1928	norris, kathleen tho	0.0	
mdp.39015000636467	leacock, stephen	short circuits					False		False	True	1928	1869.0	False	1928	leacock, stephen	0.0	
uc1.$b244310	young, e. h. (emily hilda)	the vicar's daughter					False		False	True	1928	1880.0	False	1928	young, e. h. (emily 	0.0	
mdp.39015064002572	herbert, a. p. sir, (alan patrick)	topsy, m. p					False		False	True	1928	1890.0	False	1928	herbert, a. p. sir, 	0.0	
uc1.$b299593	armstrong, martin donisthorpe	saint christopher's day					False		False	True	1928	1882.0	False	1928	armstrong, martin do	0.0	
mdp.39015008188321	hurst, fannie	a president is born					False		False	True	1928	1889.0	True	1928	hurst, fannie	0.0	
pst.000018712858	salten, felix	bambi : a life in the woods					False		False	True	1928	1869.0	False	1928	salten, felix	0.0	
mdp.39015031225538	byrne, donn	field of honor					False		False	True	1928	1889.0	False	1928	byrne, donn	0.0	
mdp.39015016453741	hoult, norah	poor women!					False		False	True	1928	1898.0	False	1928	hoult, norah	0.0	
osu.32435001437631	ruck, berta	the younges venus : or the love story of a plain girl					False		False	True	1928	1878.0	False	1928	ruck, berta	0.0	
inu.32000000334864		judith					False		False	True	1928		False	1928	anonymous	0.0	
uc1.$b70841	haukland, andreas	the norns are spinning					False		False	True	1928	1873.0	False	1928	haukland, andreas	0.0	
mdp.39015059423361	stocking, charles francis	the identity of douglas bain					False		False	True	1928	1873.0	True	1928	stocking, charles fr	0.0	
inu.30000041699509	hardy, thomas	the short stories of thomas hardy					False		False	True	1928	1840.0	False	1928	hardy, thomas	0.0	
mdp.39015012360635	loring, emilie baker	gay courage					False		False	True	1928	1866.0	True	1928	loring, emilie baker	0.0	
mdp.39015011404814	norris, kathleen thompson	beauty and the beast					False		False	True	1928	1880.0	True	1928	norris, kathleen tho	0.0	
uc1.$b63723	sabin, edwin l. (edwin legrand)	old jim bridger on the moccasin trail: a tale of the beaver west					False		False	True	1928	1870.0	True	1928	sabin, edwin l. (edw	0.0	
mdp.39015020681998	burroughs, edgar rice	tarzan, lord of the jungle					False		False	True	1928	1875.0	True	1928	burroughs, edgar ric	0.0	
mdp.39015016792593	van dine, s. s	the garden murder case; a philo vance story					False		False	True	1928	1888.0	True	1928	van dine, s. s	0.0	
wu.89100335066	kelly, eric philbrook	the trumpeter of krakow : a tale of the fifteenth century					False		False	True	1928	1884.0	True	1928	kelly, eric philbroo	0.0	
mdp.39015063917069	fuller, henry blake	gardens of this world					False		False	True	1929	1857.0	True	1929	fuller, henry blake	0.0	
mdp.39015002717794	rinehart, mary roberts	this strange adventure					False		False	True	1929	1876.0	True	1929	rinehart, mary rober	0.0	
uc1.b3347148	levin, meyer	reporter : a novel					False		False	True	1929	1905.0	True	1929	levin, meyer	0.0	
mdp.39015071596921	detzer, karl	the broken 3, a war mystery of the a. e. f					False		False	True	1929	1891.0	False	1929	detzer, karl	0.0	
mdp.39015023131215	oursler, fulton	the world's delight					False		False	True	1929	1893.0	False	1929	oursler, fulton	0.0	
uc1.$b105690	stern, g. b. (gladys bronwyn)	the slower judas					False		False	True	1929	1890.0	False	1929	stern, g. b. (gladys	0.0	
uc1.$b312735	vogdes, walter	a great man					False		False	True	1929		False	1929	vogdes, walter	0.0	
mdp.39015008724869	coppard, a. e. (alfred edgar)	pink furniture, a tale for lovely children with noble natures					False		False	True	1929	1878.0	False	1929	coppard, a. e. (alfr	0.0	
mdp.39015063914751	farjeon, joseph jefferson	the 5.18 mystery					False		False	True	1929	1883.0	False	1929	farjeon, joseph jeff	0.0	
mdp.39015030716743	train, arthur cheney	illusion					False		False	True	1929	1875.0	True	1929	train, arthur cheney	0.0	
mdp.39015063551058	gribble, leonard r. (leonard reginald)	the case of the marsden rubies					False		False	True	1929	1908.0	False	1929	gribble, leonard r. 	0.0	
mdp.39015063823812	wilson, r. mcnair (robert mcnair)	the dagger					False		False	True	1929	1882.0	False	1929	wilson, r. mcnair (r	0.0	
